site_id,n_measurements,first_date,last_date
2792.0,2,1992-10-13,1992-10-13
2793.0,2,1992-10-08,1992-10-08
2794.0,2,1992-10-12,1992-10-12
2795.0,2,1994-06-13,1994-06-13
2796.0,2,1994-06-13,1994-06-13
2797.0,2,1994-06-14,1994-06-14
2798.0,2,1994-06-14,1994-06-14
2799.0,2,1985-09-04,1985-09-04
2800.0,2,1985-09-05,1985-09-05
2801.0,2,1985-09-03,1985-09-03
2802.0,2,1991-03-18,1991-03-18
2803.0,2,1991-03-19,1991-03-19
2804.0,2,1991-03-20,1991-03-20
2805.0,2,1991-03-14,1991-03-14
2806.0,2,1987-06-25,1987-06-25
2807.0,2,1987-06-25,1987-06-25
2808.0,2,1987-06-26,1987-06-26
2809.0,2,1987-06-26,1987-06-26
2810.0,2,2006-09-07,2006-09-07
2811.0,2,2006-09-07,2006-09-07
2821.0,1,2020-04-07,2020-04-07
2822.0,1,2020-04-08,2020-04-08
2823.0,1,2020-04-08,2020-04-08
2824.0,1,2020-04-07,2020-04-07
2838.0,1,2020-08-27,2020-08-27
2839.0,1,2020-08-26,2020-08-26
2840.0,1,2020-09-02,2020-09-02
2841.0,1,2020-08-28,2020-08-28
2842.0,1,2020-08-28,2020-08-28
2843.0,1,2020-09-04,2020-09-04
2844.0,1,2020-09-04,2020-09-04
2845.0,1,2020-08-24,2020-08-24
2846.0,1,2020-08-24,2020-08-24
2847.0,1,2020-08-26,2020-08-26
2848.0,1,2020-08-26,2020-08-26
2849.0,1,2020-08-24,2020-08-24
2850.0,1,2020-08-25,2020-08-25
2851.0,1,2020-08-25,2020-08-25
2852.0,1,2020-08-25,2020-08-25
2853.0,1,2020-08-27,2020-08-27
2854.0,1,2020-08-27,2020-08-27
2855.0,1,2020-08-27,2020-08-27
2858.0,1,2020-04-09,2020-04-09
2859.0,1,2020-04-09,2020-04-09
2886.0,1,2020-04-23,2020-04-23
2887.0,1,2020-04-23,2020-04-23
2888.0,1,2020-04-22,2020-04-22
2889.0,1,2020-04-22,2020-04-22
2890.0,1,2020-04-21,2020-04-21
2891.0,1,2020-04-21,2020-04-21
2893.0,1,2020-04-16,2020-04-16
2894.0,1,2020-04-15,2020-04-15
2896.0,2,2020-04-15,2020-04-21
2897.0,2,2020-04-14,2020-04-20
2898.0,1,2020-04-16,2020-04-16
2899.0,1,2020-04-17,2020-04-17
2900.0,1,2020-04-21,2020-04-21
2906.0,1,2020-04-01,2020-04-01
2907.0,1,2020-04-01,2020-04-01
2908.0,1,2020-04-02,2020-04-02
2910.0,1,2020-04-14,2020-04-14
2911.0,1,2020-04-02,2020-04-02
2912.0,1,2020-04-03,2020-04-03
2913.0,1,2020-04-06,2020-04-06
2914.0,1,2020-04-01,2020-04-01
2918.0,1,2019-02-11,2019-02-11
2919.0,1,2019-02-13,2019-02-13
2920.0,1,2019-02-14,2019-02-14
2926.0,1,2019-02-22,2019-02-22
2927.0,1,2019-02-21,2019-02-21
2928.0,1,2019-02-19,2019-02-19
2929.0,1,2019-02-18,2019-02-18
2932.0,1,2019-02-27,2019-02-27
2933.0,1,2019-02-27,2019-02-27
2934.0,1,2019-03-06,2019-03-06
2935.0,1,2019-03-07,2019-03-07
2936.0,1,2019-02-15,2019-02-15
2938.0,1,2019-02-20,2019-02-20
2939.0,1,2019-03-01,2019-03-01
2940.0,1,2019-02-25,2019-02-25
2941.0,1,2019-03-08,2019-03-08
2942.0,1,2019-03-11,2019-03-11
2943.0,1,2019-03-11,2019-03-11
2945.0,1,2019-03-13,2019-03-13
2946.0,1,2019-03-13,2019-03-13
2947.0,1,2019-03-04,2019-03-04
2948.0,1,2019-03-05,2019-03-05
2949.0,1,2019-03-19,2019-03-19
2950.0,1,2019-03-20,2019-03-20
2951.0,1,2019-03-19,2019-03-19
2953.0,1,2019-03-15,2019-03-15
2954.0,1,2019-03-14,2019-03-14
2955.0,1,2019-03-18,2019-03-18
2957.0,1,2020-03-16,2020-03-16
2958.0,1,2020-03-17,2020-03-17
2959.0,1,2020-03-17,2020-03-17
2960.0,1,2020-03-18,2020-03-18
2961.0,1,2020-03-18,2020-03-18
2962.0,1,2020-03-19,2020-03-19
2964.0,1,2020-03-19,2020-03-19
2968.0,1,2020-03-25,2020-03-25
2969.0,1,2020-03-25,2020-03-25
2991.0,1,2020-07-28,2020-07-28
2992.0,1,2020-07-28,2020-07-28
2994.0,1,2020-07-30,2020-07-30
2995.0,1,2020-07-30,2020-07-30
2996.0,1,2020-07-30,2020-07-30
2998.0,1,2020-07-30,2020-07-30
2999.0,1,2020-07-30,2020-07-30
3000.0,1,2020-07-31,2020-07-31
3002.0,2,1990-01-01,1990-01-01
3003.0,2,1990-01-01,1990-01-01
3004.0,2,1990-01-01,1990-01-01
3007.0,1,2019-04-29,2019-04-29
3008.0,1,2019-04-26,2019-04-26
3009.0,1,2019-04-26,2019-04-26
3010.0,1,2019-04-25,2019-04-25
3013.0,1,2020-08-31,2020-08-31
3014.0,1,2020-09-01,2020-09-01
3015.0,1,2020-09-01,2020-09-01
3018.0,2,2018-10-08,2018-10-08
3019.0,2,2018-10-08,2018-10-08
3020.0,2,2018-10-08,2018-10-08
3021.0,2,2018-10-08,2018-10-08
3022.0,2,2018-10-08,2018-10-08
3023.0,2,2018-10-08,2018-10-08
3025.0,2,2018-11-26,2018-11-26
3026.0,2,2018-11-26,2018-11-26
3027.0,2,2018-12-04,2018-12-04
3028.0,2,2018-11-27,2018-11-27
3030.0,1,2018-11-21,2018-11-21
3031.0,1,2018-11-21,2018-11-21
3034.0,1,2019-04-23,2019-04-23
3035.0,1,2019-04-24,2019-04-24
3036.0,1,2019-04-24,2019-04-24
3037.0,1,2019-04-23,2019-04-23
3039.0,1,2019-06-20,2019-06-20
3040.0,1,2019-06-20,2019-06-20
3041.0,1,2019-06-20,2019-06-20
3042.0,1,2019-06-19,2019-06-19
3043.0,1,2019-06-06,2019-06-06
3044.0,1,2019-06-06,2019-06-06
3046.0,1,2019-06-13,2019-06-13
3047.0,1,2019-06-13,2019-06-13
3048.0,1,2019-06-13,2019-06-13
3051.0,1,2019-05-23,2019-05-23
3052.0,1,2019-05-23,2019-05-23
3053.0,1,2019-05-23,2019-05-23
3055.0,1,2019-04-30,2019-04-30
3056.0,1,2019-04-30,2019-04-30
3057.0,1,2019-05-02,2019-05-02
3058.0,1,2019-06-19,2019-06-19
3060.0,1,2019-05-03,2019-05-03
3061.0,1,2019-05-02,2019-05-02
3062.0,1,2019-05-03,2019-05-03
3063.0,2,2019-07-03,2019-07-03
3064.0,2,2019-07-03,2019-07-03
3067.0,2,1990-01-01,1990-01-01
3068.0,2,1990-01-01,1990-01-01
3071.0,2,2018-11-19,2018-11-19
3072.0,2,2018-11-19,2018-11-19
3073.0,2,2018-11-20,2018-11-20
3074.0,2,2018-11-20,2018-11-20
3075.0,2,2018-11-19,2018-11-19
3077.0,2,1990-01-01,1990-01-01
3078.0,2,1990-01-01,1990-01-01
3080.0,2,1990-01-01,1990-01-01
3081.0,2,1990-01-01,1990-01-01
3082.0,2,1990-01-01,1990-01-01
3083.0,2,1990-01-01,1990-01-01
3087.0,1,2019-04-01,2019-04-01
3088.0,2,2019-03-29,2019-04-09
3089.0,2,2019-03-29,2019-04-09
3090.0,1,2019-03-28,2019-03-28
3091.0,1,2019-03-28,2019-03-28
3092.0,1,2019-04-01,2019-04-01
3093.0,1,2019-04-02,2019-04-02
3094.0,1,2019-04-02,2019-04-02
3098.0,1,2019-04-11,2019-04-11
3099.0,1,2019-04-11,2019-04-11
3100.0,1,2019-04-12,2019-04-12
3104.0,1,2019-08-02,2019-08-02
3105.0,1,2019-08-08,2019-08-08
3106.0,1,2019-08-08,2019-08-08
3108.0,1,2019-08-07,2019-08-07
3109.0,1,2019-08-07,2019-08-07
3111.0,1,2019-07-31,2019-07-31
3112.0,1,2019-08-01,2019-08-01
3113.0,1,2019-08-01,2019-08-01
3114.0,1,2019-07-25,2019-07-25
3115.0,1,2019-07-31,2019-07-31
3116.0,1,2019-07-25,2019-07-25
3117.0,1,2019-07-24,2019-07-24
3118.0,1,2019-07-24,2019-07-24
3119.0,1,1990-01-01,1990-01-01
3120.0,1,2019-07-23,2019-07-23
3121.0,1,2019-07-22,2019-07-22
3122.0,1,2019-07-30,2019-07-30
3123.0,1,2019-07-30,2019-07-30
3124.0,1,2019-07-26,2019-07-26
3147.0,2,2019-04-05,2019-09-16
3148.0,1,2019-09-16,2019-09-16
3149.0,1,2019-09-16,2019-09-16
3150.0,1,2019-09-26,2019-09-26
3151.0,1,2019-09-17,2019-09-17
3152.0,1,2019-09-17,2019-09-17
3154.0,1,2019-09-27,2019-09-27
3155.0,1,2019-09-27,2019-09-27
3156.0,1,2019-09-27,2019-09-27
3209.0,1,1990-01-01,1990-01-01
3210.0,1,1990-01-01,1990-01-01
3211.0,1,1990-01-01,1990-01-01
3212.0,1,1990-01-01,1990-01-01
3213.0,1,1990-01-01,1990-01-01
3234.0,1,2020-08-12,2020-08-12
3235.0,1,2020-08-12,2020-08-12
3236.0,1,2020-08-12,2020-08-12
3237.0,1,2020-08-14,2020-08-14
3238.0,1,2020-08-14,2020-08-14
3239.0,1,2020-08-13,2020-08-13
3240.0,1,2020-08-13,2020-08-13
3241.0,1,2020-08-12,2020-08-12
3243.0,1,2020-08-10,2020-08-10
3244.0,1,2020-08-10,2020-08-10
3245.0,1,2020-08-10,2020-08-10
3246.0,1,2020-08-06,2020-08-06
3247.0,1,2020-08-06,2020-08-06
3248.0,1,2020-08-06,2020-08-06
3250.0,1,2020-08-04,2020-08-04
3251.0,1,2020-08-04,2020-08-04
3252.0,1,2020-08-04,2020-08-04
3253.0,1,2020-08-04,2020-08-04
3254.0,1,2020-08-07,2020-08-07
3255.0,1,2020-08-07,2020-08-07
3256.0,1,2020-08-11,2020-08-11
3258.0,1,2020-08-13,2020-08-13
3259.0,1,2020-08-05,2020-08-05
3260.0,1,2020-08-05,2020-08-05
3261.0,1,2020-08-05,2020-08-05
3262.0,1,2020-08-13,2020-08-13
3263.0,1,2020-08-11,2020-08-11
3264.0,1,2020-08-03,2020-08-03
3265.0,1,2020-08-03,2020-08-03
3266.0,1,2020-08-03,2020-08-03
3269.0,2,2019-05-07,2019-05-07
3270.0,2,2019-05-07,2019-05-07
3271.0,2,2019-05-07,2019-05-16
3272.0,2,2019-05-20,2019-06-05
3273.0,2,2019-05-15,2019-06-05
3274.0,2,2019-05-16,2019-06-11
3275.0,2,2019-05-17,2019-05-21
3276.0,2,2019-05-20,2019-05-28
3277.0,2,2019-05-15,2019-06-07
3278.0,2,2009-05-09,2019-06-03
3280.0,1,1990-01-01,1990-01-01
3281.0,1,2019-05-08,2019-05-08
3282.0,1,2019-05-08,2019-05-08
3284.0,1,2019-05-14,2019-05-14
3285.0,1,2019-05-14,2019-05-14
3286.0,1,2019-05-06,2019-05-06
3287.0,1,2019-05-06,2019-05-06
3289.0,1,1990-01-01,1990-01-01
3290.0,1,2019-05-29,2019-05-29
3291.0,1,2019-05-21,2019-05-21
3292.0,1,2019-06-04,2019-06-04
3293.0,1,2019-06-04,2019-06-04
3294.0,1,2019-05-28,2019-05-28
3296.0,1,2019-06-12,2019-06-12
3297.0,1,2019-06-07,2019-06-07
3298.0,1,2019-06-11,2019-06-11
3299.0,1,2019-06-09,2019-06-09
3300.0,1,2019-05-09,2019-05-09
3503.0,24,2021-01-07,2021-01-07
3504.0,24,2021-01-07,2021-01-07
3505.0,24,2021-01-07,2021-01-07
3506.0,24,2021-01-07,2021-01-07
3507.0,24,2021-01-07,2021-01-07
3509.0,24,2021-01-07,2021-01-07
3510.0,24,2021-01-08,2021-01-08
3511.0,24,2021-01-08,2021-01-08
3512.0,24,2021-01-08,2021-01-08
3513.0,24,2021-01-08,2021-01-08
3515.0,16,2021-01-15,2021-01-15
3516.0,16,2021-01-15,2021-01-15
3517.0,16,2021-01-19,2021-01-19
3518.0,16,2021-01-19,2021-01-19
3519.0,16,2021-01-20,2021-01-20
3520.0,16,2021-01-20,2021-01-20
3521.0,16,2021-01-20,2021-01-20
3522.0,16,2021-01-13,2021-01-13
3523.0,16,2021-01-13,2021-01-13
3524.0,24,2021-01-06,2021-01-06
3525.0,24,2021-01-06,2021-01-06
3527.0,24,2021-01-18,2021-01-18
3528.0,24,2021-01-18,2021-01-18
3529.0,24,2021-01-21,2021-01-21
3531.0,24,2021-01-18,2021-01-18
3532.0,24,2021-01-19,2021-01-19
3533.0,24,2021-01-19,2021-01-19
3534.0,24,2021-01-19,2021-01-19
3540.0,12,2021-01-18,2021-01-18
3541.0,12,2021-01-21,2021-01-21
3543.0,29,2021-01-06,2021-01-18
3544.0,32,2021-01-13,2021-01-21
3545.0,29,2021-01-13,2021-01-20
3547.0,16,2021-01-05,2021-01-05
3548.0,16,2021-01-05,2021-01-05
3549.0,16,2021-01-05,2021-01-05
3550.0,16,2021-01-05,2021-01-05
3559.0,18,2021-01-12,2021-01-12
3560.0,18,2021-01-12,2021-01-12
3561.0,21,2021-01-12,2021-01-12
3562.0,21,2021-01-12,2021-01-12
3563.0,18,2021-01-12,2021-01-12
3564.0,21,2021-01-08,2021-01-08
3567.0,24,2020-07-01,2020-07-01
3568.0,24,2020-07-01,2020-07-01
3569.0,24,2020-07-01,2020-07-01
3570.0,24,2020-06-30,2020-06-30
3571.0,24,2020-06-30,2020-06-30
3572.0,24,2020-06-29,2020-06-29
3573.0,24,2020-06-30,2020-06-30
3574.0,24,2020-07-01,2020-07-01
3575.0,24,2020-06-29,2020-06-29
3577.0,32,2020-07-01,2020-07-01
3578.0,24,2020-07-01,2020-07-01
3579.0,24,2020-07-01,2020-07-01
3580.0,24,2020-07-01,2020-07-01
3581.0,24,2020-07-02,2020-07-02
3582.0,24,2020-07-02,2020-07-02
3583.0,24,2020-07-02,2020-07-02
3584.0,24,2020-07-02,2020-07-02
3586.0,54,2020-07-06,2020-07-06
3588.0,27,2020-07-06,2020-07-06
3589.0,36,2020-07-09,2020-07-09
3590.0,36,2020-07-09,2020-07-09
3591.0,27,2020-07-07,2020-07-07
3592.0,27,2020-07-07,2020-07-07
3593.0,27,2020-07-07,2020-07-07
3594.0,27,2020-07-07,2020-07-07
3596.0,27,2020-07-07,2020-07-07
3597.0,27,2020-07-07,2020-07-07
3598.0,27,2020-07-07,2020-07-07
3599.0,27,2020-07-08,2020-07-08
3600.0,27,2020-07-21,2020-07-21
3601.0,27,2020-07-08,2020-07-08
3603.0,24,2020-07-08,2020-07-08
3604.0,24,2020-07-08,2020-07-08
3605.0,24,2020-07-08,2020-07-08
3606.0,24,2020-07-08,2020-07-08
3607.0,24,2020-07-08,2020-07-08
3608.0,24,2020-07-08,2020-07-08
3643.0,15,2020-10-30,2020-10-30
3644.0,15,2020-10-30,2020-10-30
3645.0,15,2020-10-29,2020-10-29
3646.0,15,2020-10-29,2020-10-29
3647.0,15,2020-10-29,2020-10-29
3648.0,15,2020-10-29,2020-10-29
3649.0,15,2020-10-29,2020-10-29
3650.0,15,2020-10-29,2020-10-29
3651.0,15,2020-10-29,2020-10-29
3652.0,15,2020-10-29,2020-10-29
3654.0,21,2020-08-12,2020-08-12
3655.0,21,2020-08-12,2020-08-12
3657.0,23,2020-07-29,2020-07-29
3658.0,23,2020-07-29,2020-07-29
3659.0,23,2020-07-28,2020-07-28
3660.0,23,2020-07-28,2020-07-28
3661.0,23,2020-07-28,2020-07-28
3662.0,24,2020-07-28,2020-07-28
3663.0,24,2020-07-28,2020-07-28
3665.0,20,2020-07-27,2020-07-27
3666.0,20,2020-07-27,2020-07-27
3667.0,21,2020-07-27,2020-07-27
3668.0,21,2020-07-27,2020-07-27
3669.0,21,2020-07-27,2020-07-27
3670.0,21,2020-07-27,2020-07-27
3672.0,21,2020-07-24,2020-07-24
3673.0,21,2020-07-24,2020-07-24
3674.0,21,2020-07-24,2020-07-24
3675.0,21,2020-07-24,2020-07-24
3677.0,24,2020-07-21,2020-07-21
3678.0,24,2020-07-21,2020-07-21
3679.0,24,2020-07-21,2020-07-21
3680.0,24,2020-07-22,2020-07-22
3681.0,24,2020-07-22,2020-07-22
3682.0,24,2020-07-22,2020-07-22
3683.0,24,2020-07-22,2020-07-22
3684.0,24,2020-07-22,2020-07-22
3685.0,24,2020-07-22,2020-07-22
3686.0,24,2020-07-22,2020-07-22
3688.0,24,2020-07-22,2020-07-22
3689.0,24,2020-07-23,2020-07-23
3690.0,24,2020-07-23,2020-07-23
3691.0,24,2020-07-23,2020-07-23
3692.0,24,2020-07-23,2020-07-23
3693.0,24,2020-07-23,2020-07-23
3694.0,24,2020-07-23,2020-07-23
3703.0,18,2020-08-05,2020-08-05
3704.0,18,2020-08-05,2020-08-05
3705.0,18,2020-08-11,2020-08-11
3706.0,18,2020-08-11,2020-08-11
3707.0,18,2020-08-11,2020-08-11
3708.0,18,2020-08-11,2020-08-11
3709.0,18,2020-08-11,2020-08-11
3711.0,18,2020-08-10,2020-08-10
3712.0,18,2020-08-10,2020-08-10
3713.0,18,2020-08-10,2020-08-10
3714.0,18,2020-08-05,2020-08-05
3715.0,18,2020-08-05,2020-08-05
3716.0,18,2020-08-05,2020-08-05
3718.0,18,2020-07-30,2020-07-30
3719.0,18,2020-07-30,2020-07-30
3720.0,18,2020-07-30,2020-07-30
3721.0,18,2020-07-30,2020-07-30
3722.0,18,2020-07-30,2020-07-30
3723.0,18,2020-07-30,2020-07-30
3724.0,18,2020-07-30,2020-07-30
3726.0,18,2020-07-30,2020-07-30
3727.0,18,2020-07-30,2020-07-30
3728.0,18,2020-07-29,2020-07-29
3729.0,18,2020-07-29,2020-07-29
3731.0,18,2020-09-08,2020-09-08
3732.0,18,2020-09-08,2020-09-08
3733.0,18,2020-09-08,2020-09-08
3734.0,18,2020-09-08,2020-09-08
3735.0,18,2020-09-08,2020-09-08
3736.0,18,2020-09-08,2020-09-08
3737.0,18,2020-09-08,2020-09-08
3738.0,18,2020-09-08,2020-09-08
3740.0,18,2020-08-12,2020-08-12
3741.0,18,2020-08-12,2020-08-12
3742.0,18,2020-08-12,2020-08-12
3743.0,18,2020-08-12,2020-08-12
3744.0,18,2020-08-12,2020-08-12
3745.0,18,2020-08-05,2020-08-05
3746.0,18,2020-08-05,2020-08-05
3748.0,15,2020-09-10,2020-09-10
3749.0,15,2020-09-10,2020-09-10
3750.0,15,2020-09-10,2020-09-10
3751.0,15,2020-09-10,2020-09-10
3752.0,15,2020-09-10,2020-09-10
3753.0,15,2020-09-10,2020-09-10
3755.0,15,2020-09-11,2020-09-11
3756.0,15,2020-09-11,2020-09-11
3757.0,15,2020-09-11,2020-09-11
3758.0,15,2020-09-11,2020-09-11
3759.0,15,2020-09-11,2020-09-11
3761.0,15,2020-10-02,2020-10-02
3762.0,15,2020-10-02,2020-10-02
3763.0,15,2020-10-05,2020-10-05
3764.0,15,2020-09-29,2020-09-29
3765.0,15,2020-09-29,2020-09-29
3766.0,16,2020-09-29,2020-09-29
3767.0,14,2020-09-29,2020-09-29
3768.0,15,2020-09-30,2020-09-30
3769.0,15,2020-09-30,2020-09-30
3770.0,15,2020-09-30,2020-09-30
3771.0,15,2020-09-30,2020-09-30
3773.0,16,2020-10-07,2020-10-07
3774.0,12,2020-10-07,2020-10-07
3775.0,12,2020-10-07,2020-10-07
3776.0,16,2020-10-06,2020-10-06
3778.0,16,2020-10-06,2020-10-06
3779.0,16,2020-10-07,2020-10-07
3780.0,16,2020-10-07,2020-10-07
3781.0,16,2020-10-07,2020-10-07
3782.0,24,2020-10-07,2020-10-07
3784.0,24,2020-07-23,2020-07-23
3785.0,24,2020-07-23,2020-07-23
3786.0,24,2020-08-04,2020-08-04
3787.0,24,2020-08-04,2020-08-04
3788.0,24,2020-08-04,2020-08-04
3789.0,24,2020-08-04,2020-08-04
3790.0,24,2020-08-05,2020-08-05
3791.0,24,2020-08-05,2020-08-05
3794.0,24,2020-09-30,2020-09-30
3795.0,45,2020-10-01,2020-10-01
3796.0,18,2020-10-01,2020-10-01
3798.0,24,2020-09-30,2020-09-30
3799.0,24,2020-09-30,2020-09-30
3800.0,24,2020-09-30,2020-09-30
3802.0,16,2020-10-01,2020-10-01
3803.0,15,2020-10-01,2020-10-01
3804.0,15,2020-10-02,2020-10-02
3805.0,31,2020-10-01,2020-10-02
3807.0,15,2020-10-01,2020-10-01
3808.0,16,2020-10-22,2020-10-22
3810.0,16,2020-10-22,2020-10-22
3811.0,15,2020-10-27,2020-10-27
3812.0,15,2020-10-27,2020-10-27
3813.0,15,2020-10-27,2020-10-27
3814.0,16,2020-10-21,2020-10-27
3815.0,14,2020-10-21,2020-10-21
3816.0,15,2020-10-21,2020-10-21
3817.0,15,2020-10-21,2020-10-21
3818.0,15,2020-10-21,2020-10-21
3819.0,15,2020-10-21,2020-10-21
3820.0,15,2020-10-20,2020-10-20
3821.0,15,2020-10-20,2020-10-20
3822.0,15,2020-10-20,2020-10-20
3823.0,16,2020-10-22,2020-10-22
3824.0,16,2020-10-28,2020-10-28
3825.0,16,2020-10-27,2020-10-27
3826.0,16,2020-10-27,2020-10-27
3827.0,16,2020-10-27,2020-10-27
3828.0,16,2020-10-27,2020-10-27
3829.0,16,2020-10-28,2020-10-28
3830.0,16,2020-10-28,2020-10-28
3832.0,15,2020-10-12,2020-10-12
3833.0,15,2020-10-12,2020-10-12
3834.0,15,2020-10-12,2020-10-12
3835.0,15,2020-10-12,2020-10-12
3836.0,15,2020-10-12,2020-10-12
3838.0,21,2020-10-08,2020-10-08
3839.0,21,2020-10-08,2020-10-08
3840.0,21,2020-10-08,2020-10-08
3841.0,21,2020-10-08,2020-10-08
3842.0,21,2020-10-08,2020-10-08
3843.0,21,2020-10-08,2020-10-08
3844.0,21,2020-10-08,2020-10-08
3845.0,16,2020-10-23,2020-10-23
3846.0,16,2020-10-23,2020-10-23
3848.0,16,2020-10-13,2020-10-13
3849.0,16,2020-10-13,2020-10-13
3850.0,16,2020-10-13,2020-10-13
3851.0,16,2020-10-13,2020-10-13
3852.0,16,2020-10-20,2020-10-20
3853.0,16,2020-10-13,2020-10-13
3854.0,16,2020-10-13,2020-10-13
3855.0,16,2020-10-13,2020-10-13
3856.0,16,2020-10-13,2020-10-13
3857.0,16,2020-10-13,2020-10-13
3859.0,16,2020-10-22,2020-10-22
3860.0,16,2020-10-22,2020-10-22
3861.0,14,2020-10-22,2020-10-22
3882.0,21,2021-02-03,2021-02-03
3883.0,21,2021-02-03,2021-02-03
3884.0,21,2021-02-03,2021-02-03
3885.0,21,2021-02-03,2021-02-03
3886.0,21,2021-02-03,2021-02-03
3887.0,21,2021-02-03,2021-02-03
3888.0,21,2021-02-03,2021-02-03
3889.0,21,2021-02-03,2021-02-03
3890.0,21,2021-02-02,2021-02-02
3891.0,21,2021-02-02,2021-02-02
3893.0,21,2021-02-02,2021-02-02
3894.0,21,2021-02-02,2021-02-02
3895.0,21,2021-02-02,2021-02-02
3896.0,21,2021-02-02,2021-02-02
3897.0,21,2021-02-02,2021-02-02
3898.0,21,2021-02-02,2021-02-02
3899.0,21,2021-02-02,2021-02-02
3900.0,21,2021-02-02,2021-02-02
3901.0,21,2021-02-02,2021-02-02
3902.0,21,2021-02-02,2021-02-02
3903.0,21,2021-02-01,2021-02-01
3904.0,21,2021-02-01,2021-02-01
3905.0,21,2021-02-01,2021-02-01
3906.0,21,2021-02-01,2021-02-01
3907.0,21,2021-02-01,2021-02-01
3908.0,21,2021-02-01,2021-02-01
3961.0,1,2024-06-13,2024-06-13
3962.0,1,2024-06-14,2024-06-14
3963.0,1,2024-06-10,2024-06-10
3964.0,1,2024-06-12,2024-06-12
3965.0,1,2024-06-12,2024-06-12
4555.0,24,2020-08-13,2020-08-13
4556.0,24,2020-08-13,2020-08-13
4557.0,18,2020-08-13,2020-08-13
4558.0,18,2020-08-13,2020-08-13
4559.0,16,2020-08-13,2020-08-13
4560.0,16,2020-08-13,2020-08-13
4714.0,16,2020-09-29,2020-09-29
4715.0,24,2020-09-28,2020-09-28
4716.0,24,2020-09-28,2020-09-28
4794.0,15,2021-02-04,2021-02-04
4795.0,15,2021-02-04,2021-02-04
4796.0,15,2021-02-04,2021-02-04
4797.0,15,2021-02-04,2021-02-04
4798.0,15,2021-02-04,2021-02-04
4799.0,15,2021-02-04,2021-02-04
4800.0,15,2021-02-04,2021-02-04
4801.0,15,2021-02-04,2021-02-04
4802.0,15,2021-02-04,2021-02-04
4803.0,15,2021-02-04,2021-02-04
4804.0,15,2021-02-04,2021-02-04
4805.0,15,2021-02-04,2021-02-04
,2,2020-01-23,2020-01-24
